req_num,text,tests,guidance
6.2.3,"Maßgeschneiderte und kundenspezifische Software wird vor der Freigabe für die Produktion oder für Kunden überprüft, um potenzielle Codierungsschwachstellen wie folgt zu identifizieren und zu korrigieren: • Code-Überprüfungen stellen sicher, dass Code gemäß den Richtlinien für sichere Codierung entwickelt wird. • Code-Überprüfungen suchen sowohl nach bestehenden als auch nach neuen Software- Schwachstellen. • Entsprechende Korrekturen werden vor der Freigabe implementiert. • Dokumentierte Softwareentwicklungsverfahren untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht 6.2.3.1 Wenn für maßgeschneiderte und benutzerdefinierte Software vor der Freigabe für die Produktion manuelle Code-Überprüfungen durchgeführt werden, dann werden Codeänderungen: • Von anderen Personen als dem ursprünglichen Code-Autor überprüft, und die sich mit Code- Überprüfungs -Techniken und sicheren Codierungspraktiken auskennen. • Vor der Freigabe von der Geschäftsleitung geprüft und genehmigt. • Dokumentierte",Verantwortliches Personal befragen. • Nachweise für Änderungen an maßgeschneiderter und kundenspezifischer Software untersuchen.,"Manuelle Code-Überprüfungen können durch sachkundiges internes Personal oder sachkundiges Personal Dritter durchgeführt werden. Eine Person, der formell die Verantwortung für die Freigabekontrolle übertragen wurde und die weder der ursprüngliche Code-Autor noch der Code -Überprüfer ist, erfüllt die Kriterien der Verwaltung."
6.2.4,"Softwareentwicklungstechniken oder andere Methoden werden von Softwareentwicklungspersonal für maßgeschneiderte und kundenspezifische Software definiert und verwendet, um übliche Softwareangriffe und damit verbundene Schwachstellen in maßgeschneiderter und kundenspezifischer Software zu verhindern oder abzuschwächen, einschließlich, aber nicht beschränkt auf Folgendes: • Injektionsangriffe, einschließlich SQL -, LDAP -, XPath - oder andere Befehls -, Parameter -, Objekt -, Fehler - oder injektionsartige Mängel. • Dokumentierte Prozeduren untersuchen. • Verantwortliches befragen. • Angriffe auf Daten und Datenstrukturen, einschließlich Versuche, Puffer, Zeiger, Eingabedaten oder gemeinsam genutzte Daten zu manipulieren. • Angriffe auf die Kryptografienutzung, einschließlich Versuche, schwache, unsichere oder unangemessene kryptografische Implementierungen, Algorithmen, Verschlüsselungssammlungen oder Betriebsmodi auszunutzen. • Angriffe auf die Geschäftslogik, einschließlich Versuche, Anwendungsmerkmale und - funktionen durch die Manipulation von APIs, Kommunikationsprotokollen und -kanälen, kundenseitigen Funktionen oder anderen System-/Anwendungsfunktionen und -ressourcen zu mis sbrauchen oder zu umgehen. Dazu gehören Cross -Site-Scripting (XSS) und Cross -Site-Request -Forgery (CSRF). (fortgesetzt) © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht • Angriffe auf Zugriffskontrollmechanismen, einschließlich Versuche, Identifizierungs -, Authentifizierungs -, oder Autorisierungsmechanismen zu umgehen oder zu missbrauchen, oder Versuche, Schwachstellen bei der Implementierung solcher Mechanismen auszunutzen. • Angriffe über alle „Hochrisiko“ -Schwachstellen, die im Schwachstellenidentifizierungsprozess identifiziert wurden, wie in Anforderung 6.3.1 definiert.",,"Dies gilt für alle Software, die für oder von der Entität für den eigenen Gebrauch entwickelt wurde. Dies beinhaltet sowohl maßgeschneiderte als auch kundenspezifische Software. Dies gilt nicht für Software von Drittanbietern."
6.3,"Sicherheitsschwachstellen werden identifiziert und adressiert. 6.3.1 wie folgt verwaltet: • Neue Sicherheitsschwachstellen werden mithilfe von branchenweit anerkannten Quellen für Sicherheitsschwachstelleninformationen identifiziert, einschließlich Warnungen von internationalen und nationalen Computer - Notfallteams (CERTs). • Schwachstellen werden basierend auf den bewährten Praktiken der Branche und der Berücksichtigung potenzieller Auswirkungen einer Risikoeinstufung zugewiesen. • Risikoeinstufungen identifizieren mindestens alle Schwachstellen, die als hochriskant oder kritisch für die Umgebung angesehen werden. • Schwachstellen für maßgeschneiderte und kundenspezifische Software von Drittanbietern (zum Beispiel Betriebssysteme und Datenbanken) werden abgedeckt. • Richtlinien und Prozeduren untersuchen. • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Dokumentation untersuchen. • Prozesse beachten.,"Diese Anforderung wird nicht durch die Durchführung von Schwachstellen-Scans gemäß den Anforderungen 11.3.1 und 11.3.2 erfüllt, sondern ist zusätzlich dazu erforderlich. Diese Anforderung gilt für einen Prozess zur aktiven Überwachung von Branchenquellen auf Schwachstelleninformationen und für die Entität, um die mit jeder Schwachstelle verbundene Risikoeinstufung zu bestimmen."
6.3.2,"Ein Inventar von maßgeschneiderter und kundenspezifischer Software und Softwarekomponenten von Dritten, die in maßgeschneiderte und kundenspezifische Software integriert sind, wird gepflegt, um das Schwachstellen- und die Patch -Verwaltung zu erleichtern. • Dokumentation untersuchen.",Personal befragen.,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
6.3.3,"Alle Systemkomponenten werden vor bekannten Schwachstellen geschützt, indem anwendbare Sicherheitspatches/Aktualisierungen wie folgt installiert werden: • Patches/ Aktualisierungen für kritische Schwachstellen werden gemäß dem Risikoeinstufungsprozess in Anforderung 6.3.1 identifiziert, werden innerhalb eines Monats der Veröffentlichung installiert. • Alle anderen anwendbaren Sicherheitspatches/Aktualisierungen werden innerhalb eines angemessenen Zeitrahmens installiert, der von der Entität vorgenommenen Bewertung der Kritikalität des Risikos für die Umwelt, die gemäß der Risikoeinstufung in Anforderung 6.3.1 bestimmt wurde. • Richtlinien und Prozeduren untersuchen. • Systemkomponenten und verwandte Software • Vergleichen der Liste der installierten Sicherheits - Patches mit den aktuellen Anbieter -Patch -Listen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
6.4,Öffentlich zugängliche Webanwendungen sind gegen Angriffe geschützt.,,
6.4.1,"Für öffentlich zugängliche Webanwendungen werden laufend neue Bedrohungen und Schwachstellen adressiert und diese Anwendungen werden wie folgt vor bekannten Angriffen geschützt: • Überprüfung öffentlich zugänglicher Webanwendungen mit manuellen oder automatisierten Tools oder Methoden zur Sicherheitsbewertung von Anwendungsschwachstellen wie folgt: – Mindestens einmal alle 12 Monate und nach bedeutenden Änderungen. – Von einer Entität, die auf Anwendungssicherheit spezialisiert ist. – Einschließlich mindestens aller gängigen Softwareangriffe in Anforderung 6.2.4. – Alle Schwachstellen werden gemäß Anforderung 6.3.1 eingestuft. – Alle Schwachstellen werden korrigiert. – Die Anwendung wird nach den Korrekturen erneut evaluiert ODER • Eine automatisierte technische Lösung(en) wird installiert, die webbasierte Angriffe wie folgt kontinuierlich erkennt und verhindert: – Wird vor öffentlich zugänglichen Webanwendungen installiert, um webbasierte Angriffe zu erkennen und zu verhindern. – Aktiv laufend und gegebenenfalls auf dem neuesten Stand. – Generieren von Audit -Protokollen. (fortgesetzt) © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht – Konfiguriert, um entweder webbasierte Angriffe zu blockieren oder eine Warnung zu generieren, die sofort untersucht wird.",Dokumentierte Prozesse untersuchen. ; Personal befragen. • Aufzeichnungen der Anwendungssicherheitsbewert ungen untersuchen. • Systemkonfigurationseinstellun gen und Audit -Protokolle untersuchen.,"Diese Bewertung ist nicht dasselbe wie die für Anforderung 11.3.1 und 11.3.2 durchgeführten Schwachstellen -Scans. Diese Anforderung wird durch Anforderung 6.4.2 nach dem 31. März 2025 ersetzt, wenn Anforderung 6.4.2 in Kraft tritt."
6.4.2,"Für öffentlich zugängliche Webanwendungen wird eine automatisierte technische Lösung eingesetzt, die webbasierte Angriffe kontinuierlich erkennt und verhindert, mit mindestens den folgenden: • Wird vor öffentlich zugänglichen Webanwendungen installiert, und ist konfiguriert, um webbasierte Angriffe zu erkennen und zu verhindern. • Aktiv laufend und gegebenenfalls auf dem neuesten Stand. • Generieren von Audit -Protokollen. • Konfiguriert, um entweder webbasierte Angriffe zu blockieren oder eine Warnung zu generieren, die sofort untersucht wird. • Die Systemkonfigurationseinstellun gen untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Audit -Protokolle untersuchen. ; Verantwortliches Personal befragen.,"Diese neue Anforderung wird Anforderung 6.4.1 ersetzen, sobald ihr effektives Datum erreicht ist. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
6.4.3,"Alle Zahlungsseitenskripte, die im Browser des Verbrauchers geladen und ausgeführt werden, werden wie folgt verwaltet: • Es wird eine Methode implementiert, um zu bestätigen, dass jedes Skript autorisiert ist. • Richtlinien und Prozeduren untersuchen. • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht","Inventaraufzeichnungen untersuchen. • Systemkonfigurationen untersuchen. • Es wird eine Methode implementiert, um die Integrität jedes Skripts sicherzustellen. • Es wird ein Inventar aller Skripte mit schriftlicher geschäftlicher oder technischer Begründung geführt, warum jedes benötigt wird.","Diese Anforderung gilt für alle Skripte, die aus der Umgebung der Entität geladen werden und für Skripte, die von Dritten und Vierten geladen werden. Diese Anforderung gilt auch für Skripte auf der/den Webseite(n) des Unternehmens, die eine eingebettete Zahlungsseite/ein eingebettetes Zahlungsformular eines TPSP/Zahlungsabwicklers enthalten (z. B. ein oder mehrere Inline-Frames oder iframes). Diese Anforderung gilt nicht für ein Unternehmen für Skripte in einer eingebetteten Zahlungsseite/einem eingebetteten Zahlungsformular eines TPSP/Zahlungsabwicklers (z. B. ein oder mehrere Iframes), wenn das Unternehmen eine Zahlungsseite/ein Zahlungsformular eines TPSP/Zahlungsabwicklers auf seiner Webseite enthält. Für die Verwaltung der Skripte in der eingebetteten Zahlungsseite/dem eingebetteten Zahlungsformular des TPSP/Zahlungsabwicklers ist der TPSP/Zahlungsabwickler in Übereinstimmung mit dieser Anforderung verantwortlich. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
6.5,Änderungen an allen Systemkomponenten werden sicher verwaltet.,,
6.5.1,"Änderungen an allen Systemkomponenten in der Produktionsumgebung werden gemäß etablierter Prozeduren vorgenommen, die Folgende beinhalten: • Grund für und Beschreibung der Änderung. • Dokumentation der Auswirkung auf die Sicherheit. • Dokumentierte Änderungsgenehmigung durch autorisierte Parteien. • Testen um zu verifizieren, dass die Änderung die Systemsicherheit nicht beeinträchtigt. • Für maßgeschneiderte und kundenspezifische Softwareänderungen werden alle Aktualisierungen auf Einhaltung von Anforderung 6.2.4 getestet, bevor sie in der Produktion eingesetzt werden. • Prozeduren, um Versagen zu adressieren und in einen sicheren Zustand zuückzukehren. • Dokumentierte Änderungskontrollprozeduren untersuchen. • Kürzliche Änderungen an untersuchen und Änderungen zu der Änderungskontrolldokumentati on verfolgen. • Änderungskontrolldokumentati on untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
6.5.2,"Nach Abschluss einer bedeutenden Änderung wird bestätigt, dass alle anwendbaren PCI DSS - Anforderungen auf allen neuen oder geänderten Systemen und Netzwerken vorhanden sind, und die Dokumentation wird gegebenenfalls aktualisiert. • Dokumentation auf wesentliche Änderungen untersuchen.",Personal befragen. • Die betroffenen Systeme/Netzwerke beachten.,Diese bedeutenden Änderungen sollten auch erfasst und in der jährlichen PCI DSS - Geltungsbereichs -Bestätigungsaktivität der Entität gemäß Anforderung 12.5.2 widergespiegelt werden.
6.5.3,Vorproduktionsumgebungen werden von Produktionsumgebungen getrennt und die Trennung wird mit Zugriffskontrollen erzwungen. • Richtlinien und Prozeduren untersuchen. • Netzwerkdokumentation und Konfigurationen von Netzwerksicherheitskontrollen • Zugriffskontrolleinstellungen © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,
6.5.4,"Rollen und Funktionen sind zwischen Produktions - und Vorproduktionsumgebungen getrennt, um Rechenschaftspflicht bereitzustellen, sodass nur überprüfte und genehmigte Änderungen eingesetzt werden.",Richtlinien und Prozeduren untersuchen. • Prozesse beachten. ; Personal befragen.,"In Umgebungen mit begrenztem Personal, in denen Personen mehrere Rollen oder Funktionen durchführen, kann dasselbe Ziel mit zusätzlichen prozeduralen Kontrollen erreicht werden, die Rechenschaftspflicht bereitstellen. Zum Beispiel kann ein Entwickler auch ein Administrator sein, der ein Konto auf Administratorebene mit erhöhten Privilegien in der Entwicklungsumgebung verwendet und für seine Entwicklerrolle ein separates Konto mit Zugriff auf Benutzerebene auf die Produktionsumgebung verwendet."
6.5.5,"Live-PANs werden nicht in Vorproduktionsumgebungen verwendet, es sei denn, diese Umgebungen sind in der CDE enthalten und gemäß allen anwendbaren PCI DSS - Anforderungen geschützt. • Richtlinien und Prozeduren untersuchen. • Testprozesse beachten.",Personal befragen. • Testdaten aus der Vorproduktion untersuchen.,
6.5.6,"Testdaten und Testkonten werden von Systemkomponenten entfernt, bevor das System in Produktion geht. • Richtlinien und Prozeduren untersuchen. • Testprozesse für Standardsoftware und für Inhouse-Anwendungen beachten. © 2006 -2024 Implementierung starker Zugriffskontrollmaßnahmen Anforderung 7: Beschränkung des Zugriffs auf Systemkomponenten und Karteninhaberdaten nach geschäftlichem Bedarf PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personal befragen. • Daten und Konten für kürzlich installierte oder aktualisierte handelsübliche Software und interne Anwendungen untersuchen.,
7.1,Prozesse und Mechanismen zur Beschränkung des Zugriffs auf Systemkomponenten und Karteninhaberdaten durch geschäftlichen Beda rf werden definiert und verstanden.,,
7.1.1,"Alle Sicherheitsrichtlinien und Betriebsprozeduren, die in Anforderung 7 identifiziert werden, sind: • Dokumentiert. • Auf dem neuesten Stand gehalten. • In Verwendung.",Allen betroffenen Parteien bekannt. • Dokumentation untersuchen. ; Personal befragen.,
7.1.2,"Die Rollen und Verantwortlichkeiten für die Durchführung der in Anforderung 7 genannten Tätigkeiten sind dokumentiert, zugewiesen und verstanden. • Dokumentation untersuchen. • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
7.2,Der Zugriff auf Systemkomponenten und Daten wird entsprechend definiert und zugewiesen.,,
7.2.1,"Ein Zugriffskontrollmodell wird definiert und umfasst die Zugriffsgewährung wie folgt: • Angemessener Zugriff abhängig von den Geschäfts - und Zugriffsanforderungen der Entität. • Zugriff auf Systemkomponenten und Datenressourcen, die auf der Jobklassifizierung und den Funktionen der Benutzer basieren. • Die geringsten erforderlichen Privilegien (zum Beispiel Benutzer, Administrator), um eine Jobfunktion durchzuführen. • Dokumentierte Richtlinien und Prozeduren untersuchen.",Personal befragen. • Zugriffskontrollmodelleinstellung en untersuchen.,
7.2.2,"Der Zugriff wird Benutzern, einschließlich privilegierten Benutzern, basierend auf Folgendem zugewiesen: • Jobklassifizierung und Funktion. • Geringste Privilegien, die zur Erfüllung der beruflichen Aufgaben erforderlich sind. • Richtlinien und Prozeduren untersuchen. • Benutzerzugriffseinstellungen, einschließlich für privilegierte Benutzer untersuchen. • Verantwortliches Verwaltungspersonal befragen. • Personal, das für die Zuweisung des Zugriffs verantwortlich ist",,
7.2.3,Erforderliche Privilegien werden von autorisiertem Personal genehmigt. • Richtlinien und Prozeduren untersuchen. • Benutzer -IDs und zugewiesene Privilegien untersuchen. • Dokumentierte Genehmigungen © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,
7.2.4,"Alle Benutzer konten und zugehörigen Zugriffsrechte, einschließlich Konten von Dritten/Anbietern, werden wie folgt überprüft: • Mindestens einmal alle sechs Monate. • Um sicherzustellen, dass Benutzerkonten und Zugriff je nach Jobfunktion angemessen bleiben. • Jeder unangemessene Zugriff wird adressiert.","Die Verwaltung bestätigt, dass der Zugriff weiterhin angemessen ist. • Richtlinien und Prozeduren untersuchen. ; Verantwortliches Personal befragen. • Dokumentierte Ergebnisse von regelmäßigen Überprüfungen von Benutzerkonten untersuchen.","Diese Anforderung gilt für alle Benutzerkonten und verwandte Zugriffsprivilegien, einschließlich derjenigen, die von Mitarbeitern und Dritten/Anbietern verwendet werden, und für Konten, die für den Zugriff auf Cloud-Dienstleistungen von Dritten verwendet werden. Siehe Anforderungen 7.2.5 und 7.2.5.1 und 8.6.1 bis 8.6.3 für Kontrollen für Anwendungs - und Systemkonten. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
7.2.5,"Alle Anwendungs - und Systemkonten und verwandte Zugriffsrechte werden wie folgt zugewiesen und verwaltet: • Basierend auf den geringsten Berechtigungen, die für die Betriebsfähigkeit des Systems oder der Anwendung erforderlich sind. • Der Zugriff ist auf die Systeme, Anwendungen oder Prozesse beschränkt, die ihre Verwendung ausdrücklich erfordern. • Richtlinien und Prozeduren untersuchen. • Mit System- und Anwendungskonten zugeordnete Privilegien • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
7.2.5.1,"Jeder Zugriff von Anwendungs - und Systemkonten und verwandten Zugriffsprivilegien werden wie folgt überprüft: • Regelmäßig (in der Häufigkeit, die in der gezielten Risikoanalyse der Entität definiert ist, die gemäß allen in Anforderung 12.3.1 angegebenen Elementen durchgeführt wird. • Der Anwendungs -/Systemzugriff bleibt für die durchgeführte Funktion angemessen. • Jeder unangemessene Zugriff wird adressiert. • Die Verwaltung bestätigt, dass der Zugriff weiterhin angemessen ist. • Richtlinien und Prozeduren untersuchen.",Die gezielte Risikoanalyse untersuchen. • Verantwortliches Personal befragen. • Dokumentierte Ergebnisse von regelmäßigen Überprüfungen von System - und Anwendungskonten und verwandte Privilegien untersuchen.,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
7.2.6,"Jeglicher Benutzerzugriff auf Abfrage-Repositorien von gespeicherter Karteninhaberdaten ist wie folgt beschränkt: • Über Anwendungen oder andere programmatische Methoden, mit Zugriff und zulässigen Aktionen basierend auf Benutzerrollen und geringsten Privilegien. • Nur der/die verantwortliche(n) Administrator(en) kann/können direkt auf Repositorien gespeicherter CHD zugreifen oder diese abfragen. • Richtlinien und Prozeduren untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personal befragen. • Konfigurationseinstellungen zum Abfragen von Repositorien von gespeicherten Karteninhaberdaten untersuchen.,Diese Anforderung gilt für Kontrollen für den Benutzerzugriff auf Abfrage-Repositorien gespeicherter Karteninhaberdaten. Siehe Anforderungen 7.2.5 und 7.2.5.1 und 8.6.1 bis 8.6.3 für Kontrollen für Anwendungs - und Systemkonten.
7.3,Der Zugriff auf Systemkomponenten und Daten wird über ein oder mehrere Zugriffskontrollsystem(e) verwaltet.,,
7.3.1,"Ein oder mehrere Zugriffskontrollsysteme sind vorhanden, die den Zugriff basierend auf den Informationsbedürfnissen eines Benutzers einschränken und alle Systemkomponenten abdecken. • Anbieterdokumentation untersuchen. • Konfigurationseinstellungen",,
7.3.2,"Das/die Zugriffskontrollsystem(e) ist/sind so konfiguriert, dass es Berechtigungen erzwingt, die Personen, Anwendungen, und Systemen basierend auf Jobklassifizierung und Funktion zugewiesen wurden. • Anbieterdokumentation untersuchen.",Konfigurationseinstellungen untersuchen.,
7.3.3,Das/die Zutrittskontrollsystem(e) ist/sind standardmäßig auf „Alles verweigern“ eingestellt. • Anbieterdokumentation untersuchen. • Konfigurationseinstellungen © 2006 -2024 Anforderung 8: Identifizierung von Benutzern und Authentisierung von Zugriff auf Systemkomponenten PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,
8.1,Prozesse und Mechanismen zur Identifizierung von Benutzern und zur Authentifizierung des Zugriffs auf Systemkomponenten werde n definiert und verstanden.,,
8.1.1,"Alle Sicherheitsrichtlinien und Betriebsprozeduren, die in Anforderung 8 identifiziert werden, sind: • Dokumentiert. • Auf dem neuesten Stand gehalten. • In Verwendung.",Allen betroffenen Parteien bekannt. • Dokumentation untersuchen. ; Personal befragen.,
8.1.2,"Die Rollen und Zuständigkeiten für die Durchführung der Aktivitäten gemäß Anforderung 8 sind dokumentiert, zugewiesen und verstanden. • Dokumentation untersuchen.",Verantwortliches Personal befragen.,
8.2,Die Benutzeridentifizierung und verwandte Konten für Benutzer und Administratoren werden während des gesamten Lebenszyklus eines Kontos streng verwaltet.,,
8.2.1,"Allen Benutzern wird eine eindeutige ID zugewiesen, bevor der Zugriff auf Systemkomponenten oder Karteninhaberdaten zugelassen wird. • Verantwortliches Personal befragen. • Audit -Protokolle und anderen Nachweis untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Diese Anforderung soll nicht für Benutzerkonten im Rahmen von Kassenterminals gelten, die gleichzeitig nur auf eine Kartennummer Zugriff haben, um eine einzelne Transaktion zu ermöglichen."
8.2.2,"Gruppen-, gemeinsame oder generische IDs, oder andere gemeinsame Authentifizierungs - Anmeldeinformationen werden nur in Ausnahmefällen verwendet und wie folgt verwaltet: • Die Verwendung des IDs wird verhindert, es sei denn, es liegt ein außergewöhnlicher Umstand vor. • Die Verwendung ist auf die für den außergewöhnlichen Umstand erforderliche Zeit beschränkt. • Die geschäftliche Rechtfertigung zur Verwendung wird dokumentiert. • Die Verwendung wird ausdrücklich von der Geschäftsleitung genehmigt. • Die individuelle Benutzeridentität wird bestätigt, bevor der Zugriff auf ein Konto gewährt wird. • Jede durchgeführte Aktion ist einem einzelnen Benutzer zuzuordnen. • Benutzerkontenlisten auf Systemkomponenten und die entsprechende Dokumentation untersuchen. • Authentifizierungsrichtlinien und -prozeduren untersuchen. • Systemadministratoren befragen.",,"Diese Anforderung soll nicht für Benutzerkonten im Rahmen von Kassenterminals gelten, die gleichzeitig nur auf eine Kartennummer Zugriff haben, um eine einzelne Transaktion zu ermöglichen."
8.2.3,Zusätzliche Anforderungen nur für Dienstleistungsanbieter © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,
8.2.4,"Das Hinzufügen, Löschen und Ändern von Benutzer -IDs, Authentifizierungsfaktoren , Authentifizierungsfaktoren und anderen Identifiziererobjekten wird wie folgt verwaltet: • Autorisiert mit entsprechender Zulassung. • Implementiert nur mit den Privilegien, die in der dokumentierten Genehmigung angegeben sind. • Dokumentierte Autorisierungen in verschiedenen Phasen des Kontolebenszyklus (Hinzufügungen, Änderungen und Löschungen) untersuchen. • Systemeinstellungen",,"Diese Anforderung gilt für alle Benutzerkonten, einschließlich Mitarbeiter, Auftragnehmer, Berater, Zeitarbeiter und Drittanbieter."
8.2.5,Der Zugriff für gekündigte Benutzer wird sofort widerrufen. • Informationsquellen für untersuchen. • Die aktuellen Benutzerzugriffslisten überprüfen.,Verantwortliches Personal befragen.,
8.2.6,Inaktive Benutzer konten werden innerhalb von 90 Tagen nach Inaktivität entfernt oder deaktiviert. • Benutzerkonten und letzte Anmeldeinformationen untersuchen.,Verantwortliches Personal befragen.,
8.2.7,"Konten, die von Dritten verwendet werden, um per Fernzugriff auf Systemkomponenten zuzugreifen, sie zu unterstützen oder zu warten, werden wie folgt verwaltet: • Nur während des erforderlichen Zeitraums aktiviert, und deaktiviert, wenn sie nicht verwendet werden. • Die Verwendung wird auf unerwartete Aktivitäten überwacht. • Verantwortliches Personal befragen. • Dokumentation zur Verwaltung von Konten untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Nachweis untersuchen.,
8.2.8,"Wenn eine Benutzersitzung länger als 15 Minuten inaktiv war, muss sich der Benutzer erneut authentifizieren, um das Terminal oder die Sitzung erneut zu aktivieren. • Systemkonfigurationseinstellungen untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Diese Anforderung soll nicht für Benutzer konten an Kassenterminals gelten, die gleichzeitig nur auf eine Kartennummer Zugriff haben, um eine einzelne Transaktion zu ermöglichen . Diese Anforderung soll nicht verhindern, dass legitime Aktivitäten durchgeführt werden, während die Konsole/der PC unbeaufsichtigt ist."
8.3,Starke Authentifizierung für Benutzer und Administratoren wird etabliert und verwaltet.,,
8.3.1,"Der gesamte Benutzerzugriff auf Systemkomponenten für Benutzer und Administratoren wird über mindestens einen der folgenden Authentifizierungsfaktoren authentifiziert: • Etwas, das Sie wissen, wie ein Passwort oder eine Passphrase. • Etwas, das Sie besitzen, wie ein Token -Gerät oder eine Smartcard. • Etwas Persönliches, wie ein biometrisches Element. • Dokumentation, die den/die verwendeten Authentifizierungsfaktor (en) beschreibt/beschreiben, untersuchen. • Für jede Art von Authentifizierungsfaktor, der mit jeder Systemkomponentenart verwendet wird, den Authentifizierungsprozess beachten.",,"Diese Anforderung soll nicht für Benutzerkonten an Kassenterminals gelten, die gleichzeitig nur auf eine Kartennummer Zugriff haben, um eine einzelne Transaktion zu ermöglichen . Diese Anforderung ersetzt nicht die Anforderungen an die mehrstufige Authentifizierung (MFA), gilt jedoch für die im Geltungsbereich enthaltenen Systeme, die ansonsten nicht den MFA -Anforderungen unterliegen. Ein digitales Zertifikat ist eine gültige Option für „etwas, das Sie besitzen“, wenn es für einen bestimmten Benutzer eindeutig ist"
